joint_lock,aa_config,n_runs,qd_score,qd_score_std,total_successful_grasps,total_successful_grasps_std,total_robust_grasps,total_robust_grasps_std,all_robust_grasps_count,all_robust_grasps_count_std,success_rate,success_rate_std,robust_success_rate,robust_success_rate_std,success_archive_coverage,success_archive_coverage_std,diversity_knn,diversity_knn_std,avg_fitness,avg_fitness_std,max_fitness,max_fitness_std,runtime,runtime_std,n_evaluations,n_evaluations_std
lock_middle_little,low,1,1016.0,0.0,994.0,0.0,296.0,0.0,2850.0,0.0,11.485463958582239,0.0,3.4189565909996014,0.0,0.28979591836734697,0.0,0.014259828664450334,0.0,1.0221327967806841,0.0,2.0,0.0,429.37066769599915,0.0,50220.0,0.0
lock_index,rest,1,984.0,0.0,904.0,0.0,320.0,0.0,2098.0,0.0,7.704101951413779,0.0,2.726005575467941,0.0,0.26355685131195333,0.0,0.013847781108862046,0.0,1.0884955752212389,0.0,2.0,0.0,438.8361189365387,0.0,50220.0,0.0
lock_ring_little,rest,1,949.0,0.0,947.0,0.0,314.0,0.0,4802.0,0.0,14.506172839506174,0.0,4.80884109916368,0.0,0.2760932944606414,0.0,0.014573687673597041,0.0,1.0021119324181627,0.0,2.0,0.0,465.370325088501,0.0,50220.0,0.0
lock_index_little,max,1,868.0,0.0,934.0,0.0,291.0,0.0,3609.0,0.0,11.36399840700916,0.0,3.5404221425726803,0.0,0.27230320699708455,0.0,0.014072138121896956,0.0,0.9293361884368309,0.0,2.0,0.0,385.8977289199829,0.0,50220.0,0.0
lock_index_middle,rest,1,860.0,0.0,719.0,0.0,323.0,0.0,4883.0,0.0,13.789326961369971,0.0,6.192751891676623,0.0,0.2096209912536443,0.0,0.013447658595946174,0.0,1.196105702364395,0.0,2.0,0.0,450.10359597206116,0.0,50220.0,0.0
lock_index_middle_little,default,1,858.0,0.0,813.0,0.0,221.0,0.0,5340.0,0.0,21.628833134209476,0.0,5.878136200716845,0.0,0.2370262390670554,0.0,0.013002110376784972,0.0,1.055350553505535,0.0,2.0,0.0,472.68474197387695,0.0,50220.0,0.0
lock_middle,max,1,818.0,0.0,1049.0,0.0,176.0,0.0,1149.0,0.0,11.678614097968937,0.0,1.9593787335722819,0.0,0.3058309037900875,0.0,0.01530485166005883,0.0,0.7797902764537655,0.0,2.0,0.0,403.9514081478119,0.0,50220.0,0.0
lock_middle_little,default,1,809.0,0.0,876.0,0.0,280.0,0.0,2815.0,0.0,9.774990043807248,0.0,3.124253285543608,0.0,0.2553935860058309,0.0,0.01573229111106172,0.0,0.9235159817351598,0.0,2.0,0.0,388.8619637489319,0.0,50220.0,0.0
lock_index_ring_little,mid,1,803.0,0.0,803.0,0.0,216.0,0.0,2878.0,0.0,12.287933094384709,0.0,3.3034647550776586,0.0,0.23411078717201164,0.0,0.013885822395345297,0.0,1.0,0.0,2.0,0.0,410.73734402656555,0.0,50220.0,0.0
lock_index_ring_little,low,1,795.0,0.0,833.0,0.0,219.0,0.0,3666.0,0.0,14.667463162086818,0.0,3.855037833532457,0.0,0.24285714285714283,0.0,0.013365450993248826,0.0,0.9543817527010804,0.0,2.0,0.0,469.73654103279114,0.0,50220.0,0.0
lock_ring,max,1,769.0,0.0,746.0,0.0,290.0,0.0,1589.0,0.0,7.871365989645559,0.0,3.0585424133811228,0.0,0.21749271137026238,0.0,0.014437107600923996,0.0,1.0308310991957104,0.0,2.0,0.0,413.4643907546997,0.0,50220.0,0.0
