joint_lock,aa_config,n_runs,qd_score,qd_score_std,total_successful_grasps,total_successful_grasps_std,total_robust_grasps,total_robust_grasps_std,all_robust_grasps_count,all_robust_grasps_count_std,success_rate,success_rate_std,robust_success_rate,robust_success_rate_std,success_archive_coverage,success_archive_coverage_std,diversity_knn,diversity_knn_std,avg_fitness,avg_fitness_std,max_fitness,max_fitness_std,runtime,runtime_std,n_evaluations,n_evaluations_std
lock_ring_little,low,25,704.24,353.09673235531363,678.0,285.6039215417043,249.68,134.51504599857967,1221.2,854.4781331315623,10.492397660818712,6.115213790830566,4.02729044834308,2.9649135623041984,0.197667638483965,0.08326644942906831,0.017608685715247093,0.0045183264793636855,1.0080280772576091,0.16329523436630247,2.0,0.0,113.62592821121216,12.139041401475566,20520.0,0.0
lock_ring_little,default,25,702.32,418.87981283418276,670.12,311.87129653111714,258.72,167.08549188963116,1176.16,1206.4882819157424,9.724561403508773,7.977448121646789,3.972904483430799,3.9569698357260887,0.19537026239067054,0.0909245762481391,0.018343213583207927,0.004951594430481599,0.9900781399964849,0.19590972899777423,2.0,0.0,114.02230091094971,16.94001906846792,20520.0,0.0
lock_ring_little,max,25,688.68,275.5449466058124,698.24,212.2142841563687,243.44,110.70395837547996,931.48,609.0737308405281,8.772124756335282,4.447182794112612,3.1619883040935672,1.9798897367140942,0.20356851311953353,0.06187005368990341,0.017534122438821062,0.002851556799624497,0.9572822265163056,0.15802951293508793,2.0,0.0,110.39179924964905,9.134919963597905,20520.0,0.0
lock_ring_little,rest,25,666.4,272.86993238537656,662.36,215.5175872173777,242.84,106.74818218592765,949.52,565.4185791075494,8.657894736842104,4.193792101541222,3.247563352826511,1.8881957380132175,0.19310787172011662,0.06283311580681565,0.0177955419534944,0.00402172602387812,0.9773859539498289,0.1463501986460686,2.0,0.0,110.86188864707947,9.946949342529258,20520.0,0.0
lock_middle_little,max,25,644.12,294.94302093794323,691.44,224.0419746386824,193.28,107.86788956867562,821.2,586.6363098206588,8.740155945419103,4.538666679687034,2.549512670565302,1.8203928280379371,0.2015860058309038,0.06531835995296863,0.01823078851889751,0.004160019106989771,0.8851927671585251,0.1762310864365293,2.0,0.0,105.08603048324585,11.612495911248713,20520.0,0.0
lock_middle_little,low,25,625.92,312.14431534147786,674.84,249.37997995027587,189.08,109.77464916819365,889.2,650.9307182796031,8.954385964912282,5.320319167813789,2.610331384015595,2.053371871488212,0.1967463556851312,0.07270553351319997,0.018446933870140073,0.0031986188155512956,0.8881215480681878,0.14663948978987534,2.0,0.0,107.26213039398193,14.899059609570863,20520.0,0.0
lock_middle_little,mid,25,625.68,276.15571259707815,676.72,217.75812636960305,182.6,101.7734739507304,885.0,693.5829871039225,9.273099415204678,5.1805537949713765,2.655945419103314,2.0191756356581636,0.19729446064139944,0.06348633421854316,0.017714449410689916,0.004284156799057299,0.8875815840280882,0.16955550329763097,2.0,0.0,105.28756934165955,10.90585485153015,20520.0,0.0
lock_middle,max,25,619.68,308.3998339817971,731.04,267.4789681451609,162.24,102.02363647704388,648.48,585.1757424910913,8.39083820662768,4.571104793268351,1.9820662768031188,1.604795596776146,0.213131195335277,0.07798220645631514,0.018156545506316957,0.0034154524595167504,0.8091823596926734,0.1517167207696401,2.0,0.0,107.24680565834045,13.479164434352402,20520.0,0.0
lock_middle_little,rest,25,600.56,253.04577925743004,619.2,207.22644618870441,188.72,94.78207425457622,962.44,666.7605915169252,9.237037037037037,4.73832453399319,2.9393762183235865,1.9343193368333145,0.1805247813411079,0.06041587352440361,0.01763798444253579,0.003574792992307615,0.942853990916311,0.15977483930189507,2.0,0.0,107.4021053314209,13.370440165537412,20520.0,0.0
lock_ring,rest,25,595.12,277.5787196454368,602.36,195.76473226809776,211.88,116.33755025785956,897.8,646.7349998260493,8.253021442495125,4.693830448123533,3.003703703703704,2.096523118339591,0.17561516034985428,0.05707426596737544,0.017851688338844797,0.004265953015725561,0.9410243772046079,0.19656367646493914,2.0,0.0,111.95402115821838,14.186984168927685,20520.0,0.0
lock_ring,max,25,588.6,208.6468787209624,656.96,175.22818951298902,201.52,79.6698788752688,792.88,615.8049249559474,8.492982456140352,5.055993875616765,2.664132553606238,1.739726341544907,0.19153352769679305,0.05108693571807261,0.017601357165895875,0.00338029288753919,0.875113072905407,0.16131090361256728,2.0,0.0,113.45204757690429,10.802808983093641,20520.0,0.0
lock_middle_little,default,25,586.6,233.12314342424264,627.96,197.80424262386285,177.92,86.41801664005023,923.16,670.6954408671644,9.310721247563352,4.891420690857921,2.7292397660818715,1.8901852131032288,0.18307871720116617,0.0576688754005431,0.017419389230422737,0.004022090759961713,0.9080319179306138,0.14818662433609725,2.0,0.0,106.01280410766601,12.451083729935853,20520.0,0.0
lock_ring,mid,25,575.92,300.9572620821767,620.76,220.2126753845019,200.68,123.16386483055815,724.24,582.8989812995044,7.239376218323587,3.9929372534862337,2.4990253411306047,1.9828092670059645,0.1809795918367347,0.06420194617623962,0.01893666245452595,0.004382710862553888,0.8849590156523054,0.18525272565762066,2.0,0.0,110.92077875137329,14.574669042711545,20520.0,0.0
lock_little,mid,25,567.0,259.21249969860634,645.88,206.32214035338038,174.8,89.73472014777781,969.8,932.6474146214098,9.609746588693957,7.006174041427155,2.7914230019493176,2.4051725466419,0.18830320699708455,0.06015222750827417,0.018310835101471253,0.004368228133957415,0.835621287106354,0.18734503254429766,2.0,0.0,115.75447163581848,16.440258856706993,20520.0,0.0
none,rest,25,566.96,280.4344458157735,617.84,230.11852250525163,184.08,103.8379198558985,858.32,594.6304882866333,8.365302144249513,4.693054634995393,2.588304093567251,1.8219324706803626,0.18012827988338195,0.06708994825225996,0.01834460184701578,0.004229914217631618,0.8732933954951663,0.16947485737139628,2.0,0.0,113.2714866733551,14.330390116087795,20520.0,0.0
lock_ring_little,mid,25,560.64,266.67611516594434,608.48,238.65776668694443,189.64,101.72703868687027,717.52,576.0334795825673,7.10662768031189,4.600792413087885,2.3198830409356725,1.7248892882567872,0.17739941690962102,0.06957952381543568,0.01917826412202659,0.003948368737957235,0.8925299129663798,0.16464521527821036,2.0,0.0,105.93136204719544,10.334087048277249,20520.0,0.0
lock_middle,mid,25,554.56,225.58334690309036,632.84,199.7834187313852,155.48,72.80006593403608,770.96,498.3404041415867,8.255750487329435,4.067845467704395,2.076413255360624,1.307910799476086,0.18450145772594756,0.05824589467387324,0.019052923029658782,0.0048327809931822405,0.8484904770727536,0.12543042334235185,2.0,0.0,106.55153780937195,9.846689561457438,20520.0,0.0
lock_middle,default,25,551.32,285.84831222170965,600.16,223.9360051443269,166.92,104.05879876300706,737.88,682.2152340720631,7.579337231968811,4.993842466966586,2.22729044834308,1.8793821480315542,0.1749737609329446,0.06528746505665507,0.018106274629857352,0.0026441107383865024,0.8817353544326424,0.1683978495867584,2.0,0.0,107.85011342048645,13.458638217366843,20520.0,0.0
lock_ring,low,25,549.48,296.783438891054,596.76,247.31975739920173,189.36,113.1267890466268,800.0,783.5532911040576,7.782846003898635,5.998982107609339,2.6267056530214425,2.4653336719156687,0.17398250728862974,0.07210488553912586,0.018977026214700977,0.004932888198174353,0.8651942668178642,0.17593577129356394,2.0,0.0,112.55591470718383,14.884512472121859,20520.0,0.0
lock_little,low,25,547.96,223.66090047212094,603.68,209.31693099221573,170.52,77.21456857355354,826.4,548.4888330677298,8.507212475633528,4.132463201041364,2.4795321637426904,1.5147453165689653,0.17600000000000002,0.06102534431259934,0.01870239645481719,0.004967482561469954,0.8790737609129822,0.1449663602974602,2.0,0.0,115.67567371368408,12.84579411314886,20520.0,0.0
lock_middle,rest,25,534.08,263.99665452425717,598.04,217.09988116072287,158.72,94.52767637046834,766.04,596.9081993070625,8.30448343079922,4.499994811104869,2.2883040935672514,1.7316235487112002,0.17435568513119531,0.06329442599437986,0.018383174675794835,0.004479495614740364,0.8516061431502564,0.17329392518867634,2.0,0.0,107.3244364452362,11.075084927719612,20520.0,0.0
lock_index_ring_little,rest,25,524.48,263.40525735072185,528.44,206.86093492972518,149.44,92.22584453394829,803.4,697.836255865228,8.613060428849902,5.810763651886729,2.627680311890838,2.0786318255108993,0.154064139941691,0.06030931047513854,0.01891169256824446,0.006982316714738704,0.9410246243948897,0.2061869771458772,2.0,0.0,97.48394850730897,11.010079237333631,20520.0,0.0
none,default,25,511.8,239.92165387892774,566.88,197.79308784687095,161.48,89.53440456048166,667.4,478.0296225130823,6.860428849902535,3.728851803039449,2.0044834307992203,1.353580270993556,0.16527113702623908,0.057665623278971116,0.019199856882639574,0.004289268308356918,0.8658775109020991,0.18176798978903527,2.0,0.0,106.80047609329223,11.077822939352291,20520.0,0.0
lock_little,max,25,503.28,233.20197597790633,619.6,206.36414417238282,149.76,85.04223891690528,758.08,677.7610151078328,8.582651072124756,6.297347464139918,2.1888888888888887,1.8865542394887254,0.1806413994169096,0.06016447351964513,0.018478042663362424,0.0034581043883894183,0.7875626614625976,0.18858340162310197,2.0,0.0,111.15467715263367,10.767909744304363,20520.0,0.0
lock_little,rest,25,502.2,275.01199973819325,568.04,210.65924712672833,156.0,102.46248093814633,851.12,1036.3753111686906,8.327680311890838,7.425960872334042,2.5109161793372317,2.7385643215382545,0.16560932944606413,0.06141669012441058,0.01889391607254074,0.0047426945355092155,0.8208557919492893,0.20850241879925355,2.0,0.0,112.56233359336854,14.8831483828958,20520.0,0.0
lock_index_ring_little,max,25,498.72,206.92888053628474,488.6,166.07540456069947,149.52,72.62788445218544,811.92,628.7839005572582,7.818713450292397,5.067691342306492,2.4871345029239764,2.031661336262385,0.14244897959183672,0.048418485294664575,0.017611593785116758,0.0031495497582699717,0.9977982013511542,0.1278738432952602,2.0,0.0,95.46416172981262,8.365348340960345,20520.0,0.0
lock_middle,low,25,495.44,253.01795667501545,572.28,222.86956185177016,140.08,85.35522010984448,789.32,698.4964263330199,8.35906432748538,5.472491879878559,2.1395711500974657,1.8089172247340686,0.16684548104956268,0.06497654864483095,0.020184326477305375,0.00565077052892867,0.8175337533020668,0.15718736412121717,2.0,0.0,106.89581804275512,12.186377048302369,20520.0,0.0
lock_little,default,25,486.92,200.56478654040944,551.04,141.11455771818868,148.2,82.11796392994653,642.12,535.3832511388455,7.28421052631579,3.9124772603064693,2.068031189083821,1.6622851335746476,0.1606530612244898,0.04114127047177512,0.01816607869236953,0.003696571506875931,0.8549053431819224,0.1707429452001403,2.0,0.0,112.10875689506531,11.164716137153425,20520.0,0.0
none,max,25,441.56,168.73887044780167,594.0,142.41011200051773,122.36,58.70255871765727,620.0,564.6973702789841,7.447368421052631,4.389873285680237,1.6536062378167642,1.2957610174499286,0.17317784256559765,0.04151898309052995,0.01929887941317485,0.0046563832757449365,0.7207772433691629,0.15663014555823562,2.0,0.0,111.46957577705383,9.685547052745637,20520.0,0.0
lock_index_ring_little,mid,25,441.52,215.94816415056647,453.64,173.84358026685945,126.8,78.33517728326144,548.68,559.919831404461,6.411890838206628,4.558806078077616,1.9111111111111114,1.9083998270871383,0.13225655976676384,0.05068325955302024,0.01882032796042947,0.005449295799190092,0.9305474550955397,0.15985716876028155,2.0,0.0,95.84910970687866,10.701411692223179,20520.0,0.0
none,low,25,433.84,247.11773388407397,515.64,217.99484030591182,132.52,88.95577328088379,618.52,651.255656098279,6.542300194931773,4.814776956863579,1.8315789473684212,1.838488605974225,0.150332361516035,0.06355534702796263,0.021314767572516113,0.007114654505485088,0.7813213535147853,0.17944552512877368,2.0,0.0,107.43411430358887,14.196532343938348,20520.0,0.0
lock_index_ring_little,default,25,424.8,234.87460484266919,455.28,188.5007204230265,119.48,83.70621004441665,603.4,535.0038504534338,6.44795321637427,4.230487330512543,1.742495126705653,1.4575632056624381,0.13273469387755102,0.05495647825744213,0.019360077544634875,0.005692059060590248,0.889127774766302,0.18481462381462563,2.0,0.0,97.43353468894958,9.916652718354243,20520.0,0.0
lock_index_little,low,25,415.76,205.72025277060106,443.68,172.43566220477712,130.68,77.05671677407493,641.48,561.8367819927777,6.0627680311890835,4.139258353376844,1.9325536062378166,1.703963563179976,0.1293527696793003,0.05027278781480383,0.018728491003972236,0.004382616304804736,0.9020335116796732,0.18299063439431643,2.0,0.0,100.50575318336487,8.91858541260505,20520.0,0.0
lock_index_little,default,25,412.52,216.37894906852654,438.08,191.44,127.64,75.6168658435405,590.72,512.0558969487608,6.316569200779727,4.516992713740191,1.8824561403508773,1.5163007825321917,0.1277201166180758,0.0558134110787172,0.01904523979640371,0.006268893449315751,0.9037484904716644,0.1560418897789822,2.0,0.0,101.72193955421447,12.745186113441019,20520.0,0.0
lock_index_ring,rest,25,405.8,255.91389176830558,443.84,203.75155066894584,123.0,94.95261976375376,655.84,631.9490283242786,6.593762183235868,4.620799515943033,1.9727095516569202,1.951975283973419,0.12939941690962098,0.05940278445158771,0.019679698464048323,0.005881550536915581,0.8368580194711442,0.21062690172529402,2.0,0.0,99.23567846298218,10.308813285030483,20520.0,0.0
none,mid,25,405.04,226.89618419003878,516.12,200.11403149204705,118.44,80.53723610852312,536.32,607.907079741633,5.986159844054581,4.3623198201182145,1.5136452241715397,1.5146706848713458,0.1504723032069971,0.058342283233832955,0.021173056657405476,0.006389793828233453,0.7290789778742082,0.19097114162110118,2.0,0.0,109.85022498130799,11.449266810579935,20520.0,0.0
lock_index_ring_little,low,25,404.12,226.43256302926042,431.52,184.79461464014582,111.68,88.69936640134472,434.08,506.05927874113723,5.544444444444444,4.0622347069212585,1.5578947368421054,1.756871057776422,0.1258075801749271,0.05387598094464893,0.019490220510081063,0.006060707085187483,0.8944457417110082,0.18043919957098947,2.0,0.0,95.07229086875915,8.62708389556003,20520.0,0.0
lock_ring,default,25,397.28,218.7545693237058,463.48,179.0624740139597,133.36,86.73863268463482,458.88,437.24888290308985,4.96374269005848,3.3595559761357965,1.5224171539961013,1.3875883928797732,0.13512536443148687,0.052204802919521794,0.02114181160413461,0.004732788238037664,0.8164594795945004,0.17477840592644306,2.0,0.0,106.0575412940979,8.139274754313998,20520.0,0.0
lock_index,rest,25,361.6,182.28197936164727,425.32,167.55792311914112,105.72,65.205840229231,516.64,469.3518833455343,5.622027290448343,3.3055135269863327,1.4538011695906432,1.0847963899961286,0.12399999999999999,0.04885070644872918,0.019526081537421993,0.005046462481085766,0.8069134234719482,0.1855374572435545,2.0,0.0,102.12377837181091,10.059744621711157,20520.0,0.0
lock_index_ring,mid,25,358.08,153.7353362112953,430.44,134.3693655562904,101.32,54.968878467729354,528.48,445.86402590924513,5.875243664717349,3.8572181093177624,1.4676413255360625,1.1888790287968058,0.1254927113702624,0.03917474214469108,0.018950591577228705,0.003528291504887824,0.8110718132688746,0.1699710082618101,2.0,0.0,94.85602648735046,9.40023925624449,20520.0,0.0
lock_index,low,25,349.96,142.07814187974165,412.64,132.6281659377072,101.96,50.223882765075025,589.12,531.0429978824691,6.054385964912281,3.7397537315996545,1.5947368421052632,1.3213687790121287,0.12030320699708455,0.0386671037719263,0.018855933147756222,0.005299700801835586,0.8305064895209641,0.16053454333458708,2.0,0.0,102.60237849235534,11.056206809755528,20520.0,0.0
lock_index_little,rest,25,348.0,171.40735106756654,396.44,169.494325568734,101.12,57.586331711613646,597.32,761.3864574577092,5.976803118908382,5.970966757474238,1.6157894736842104,1.7191695460443208,0.1155801749271137,0.04941525526785248,0.019763497189724123,0.004821893611015625,0.8487493235476008,0.1787644166029627,2.0,0.0,100.70127668380738,14.362367015488255,20520.0,0.0
lock_index_ring,low,25,334.68,154.47581558289312,386.6,134.95243606545236,98.44,57.86126856542293,408.36,397.5922413729926,4.851072124756335,3.332851121601974,1.2869395711500977,1.0505492724335899,0.11271137026239067,0.0393447335467791,0.019351480185474237,0.005144100948183254,0.8394618299557828,0.2144478086071689,2.0,0.0,95.20507528305053,7.133916424910382,20520.0,0.0
lock_index_middle,rest,25,333.08,180.6118312846642,337.44,142.08563051906413,88.48,65.12027026970942,509.4,578.9046208141717,5.562768031189084,4.498941328805703,1.5389863547758285,1.5749673082228317,0.09837900874635569,0.0414243820755289,0.019396758528049916,0.007537841727620228,0.9253096663330903,0.19171237682435532,2.0,0.0,95.5926303100586,9.943183878773633,20520.0,0.0
lock_index_ring,default,25,332.32,197.7027506131364,394.84,174.35221363664988,94.8,66.60990917273494,374.36,375.50625880269956,4.561013645224172,3.159583369178567,1.1879142300194931,1.0859653146707546,0.1151137026239067,0.05083154916520404,0.02088036635740376,0.005897161291875292,0.790542074281349,0.19520965545696367,2.0,0.0,96.60987435340881,11.694847643466709,20520.0,0.0
lock_index_middle_little,rest,25,317.04,154.39623829614501,332.64,132.37367714164324,74.68,50.25034925251764,395.96,362.6333112112014,5.064132553606238,3.6171061872866574,1.2265107212475634,1.0817490403796877,0.0969795918367347,0.038592908787651085,0.019819059709151658,0.00641844259866518,0.9175210660037948,0.18053147161999517,2.0,0.0,91.64818766593933,9.32793265073219,20520.0,0.0
lock_index_little,max,25,313.6,202.9610800128931,354.56,184.39784814362665,94.08,71.05542625303151,427.08,541.3346410493235,4.75009746588694,4.087816093692872,1.4035087719298247,1.5118212683813832,0.10337026239067056,0.053760305581232265,0.02244241972883408,0.007539128941623731,0.8257572175854581,0.1824008191501258,2.0,0.0,96.44592597007751,11.414515194174498,20520.0,0.0
lock_index_middle_little,default,25,313.48,168.8727615691767,317.32,147.61374461749827,80.88,54.71622794016415,433.0,513.5249945231487,5.023001949317739,4.843181137204258,1.323001949317739,1.326293442609407,0.0925131195335277,0.04303607714795868,0.02047461446422536,0.006960354257564451,0.9489308699893751,0.1791819354646241,2.0,0.0,93.032192735672,10.645825820334558,20520.0,0.0
lock_index_little,mid,25,311.76,200.87135783879194,361.96,163.3826135180852,95.72,73.282751040064,382.72,413.0620795957915,4.466081871345029,3.3641155543559824,1.2801169590643275,1.3741727255339196,0.1055276967930029,0.04763341501984992,0.021687712574755262,0.006756917907943846,0.7960067034157725,0.20944110725615003,2.0,0.0,94.91981634140015,9.4242926591686,20520.0,0.0
lock_index,default,25,310.52,147.51301501901452,378.68,124.32850678746206,91.08,57.40517049883225,422.04,383.12373771407067,4.435087719298246,2.6848315323090457,1.178362573099415,1.137814777075731,0.11040233236151603,0.036247378072146376,0.020327568562693275,0.005055357885845864,0.782329742566486,0.1832466117817737,2.0,0.0,99.55069372177124,10.428871433949228,20520.0,0.0
lock_index_middle,default,25,303.84,141.4916760802557,308.88,108.20399992606558,84.36,52.00606118521186,357.32,306.9588532686425,4.11364522417154,2.381680736914124,1.2093567251461987,1.0584406527920338,0.09005247813411078,0.03154635566357597,0.019780426794815988,0.004523988872725201,0.950428967756746,0.18610996726493564,2.0,0.0,93.58352764129639,7.1182355335798,20520.0,0.0
lock_index_middle,mid,25,298.2,161.52622078164276,307.76,139.35057373401807,85.68,60.76098748374651,353.04,303.305849597399,4.08615984405458,2.5168119553812374,1.1818713450292397,0.9384867926802094,0.0897259475218659,0.040626989426827416,0.019656301086213242,0.005608704854482241,0.9270715321735854,0.19827224217486156,2.0,0.0,93.94613806724549,6.476605206471901,20520.0,0.0
lock_index_middle_little,low,25,289.16,179.26911167292596,297.6,138.92645536398027,73.0,64.3310189566433,403.4,608.5935260911014,4.534502923976609,4.3977617223987195,1.3391812865497075,1.7942143544021405,0.08676384839650146,0.04050333975626247,0.02041506511598414,0.006513557522989582,0.914917228305875,0.20615107326324414,2.0,0.0,91.65932050704956,9.024430399158232,20520.0,0.0
lock_index_ring,max,25,284.2,163.21691088854732,351.12,138.8793202748343,83.44,60.3695817444514,491.68,581.8313652597288,4.669590643274853,3.9988765146270016,1.2715399610136453,1.4344455081489682,0.10236734693877551,0.040489597747765095,0.02176245448205541,0.005457729388581863,0.7633618514196415,0.18289178727739813,2.0,0.0,95.37427021980285,8.046858607181472,20520.0,0.0
lock_index,mid,25,281.4,177.52408287328228,362.64,153.70696275705924,78.76,61.87553959360678,387.44,481.3729597723578,4.910526315789474,4.2040929119653905,1.1727095516569201,1.3202867911047604,0.10572594752186588,0.04481252558514846,0.021128042144437986,0.006621246710660991,0.7133167946365018,0.19651495616091383,2.0,0.0,99.93173831939697,10.695942951393961,20520.0,0.0
lock_index_middle_little,mid,25,256.76,165.95524215884234,260.12,134.29171828523158,65.48,59.27570834667435,369.48,526.7700917857809,4.015789473684211,4.1024098035016605,1.1756335282651071,1.5952008485157823,0.07583673469387754,0.03915210445633573,0.022570692614434628,0.007851705843461875,0.938801107404064,0.19829896694367538,2.0,0.0,92.48296619415284,8.29134757738896,20520.0,0.0
lock_index_middle,low,25,233.08,124.28223364584335,256.0,103.05959441022462,57.84,41.692857901563904,260.64,285.2372878850169,3.161988304093567,2.193247841858452,0.8270955165692009,0.8868405145721819,0.07463556851311953,0.03004652898257277,0.02202973315163792,0.0077048055518316744,0.8581813969644704,0.20380687924549176,2.0,0.0,93.473782081604,8.249421670537256,20520.0,0.0
lock_index_middle_little,max,25,219.8,143.06949360363305,229.76,105.62131603043015,60.36,54.52696947383011,302.0,461.4449479623761,3.2405458089668615,3.481290331768354,1.0350877192982457,1.5750993950897174,0.0669854227405248,0.030793386597793043,0.022157655393049293,0.00737417016584258,0.8893680906976819,0.24623298728922202,2.0,0.0,90.59194356918334,9.94593527584192,20520.0,0.0
lock_index,max,25,219.56,158.69242704048608,305.84,147.55437777307728,64.12,55.64194101574818,226.96,240.97227724366965,3.187134502923976,2.5731629149232425,0.7327485380116958,0.7736297662142788,0.08916618075801748,0.04301876903005168,0.02495354473913658,0.00802301570929804,0.6503950338838118,0.22251858473551353,2.0,0.0,96.702429895401,9.416394134551496,20520.0,0.0
lock_index_middle_ring,low,25,162.32,133.2968776828625,185.44,113.24807459731932,34.36,38.868887300770524,212.32,298.2308796888746,2.8060428849902532,2.7788849064155507,0.632943469785575,0.8569821559069151,0.05406413994169097,0.033016931369480855,0.026123152192240776,0.013043491806171823,0.7872014597807596,0.22389172519984266,1.92,0.2712931993250107,83.85974537849427,11.050134880899744,20520.0,0.0
lock_index_middle,max,25,152.76,109.39918829680595,191.8,87.65705904261219,39.36,39.80641154387067,159.88,214.16392226516584,2.1259259259259258,1.8637568903997905,0.5407407407407407,0.7410439514853185,0.05591836734693878,0.0255559938899744,0.02641278232302833,0.008499265738403565,0.7230771072225965,0.21218058124407438,2.0,0.0,87.46393760681153,6.964737718591817,20520.0,0.0
lock_index_middle_ring,rest,25,150.44,114.96680564406407,184.48,99.32456695098146,31.8,35.285124344403265,159.36,252.8955325821316,2.5762183235867444,3.2268021282636243,0.5372319688109162,0.8515398592728542,0.05378425655976676,0.028957599694163696,0.026296874219428452,0.010997639987449681,0.7290925778656977,0.1960050904917591,2.0,0.0,84.81233255386353,8.915663028970512,20520.0,0.0
lock_index_middle_ring,default,25,145.12,102.79350952273202,187.88,88.64550524420288,29.28,33.995905635826205,143.68,267.08316607379055,2.283820662768031,2.485617035682603,0.4775828460038987,0.7777118206215433,0.05477551020408163,0.02584417062513203,0.024674754505441366,0.008611807931784931,0.7119320012973389,0.2018155560279795,2.0,0.0,85.06360969543456,9.6448786921657,20520.0,0.0
lock_index_middle_ring,mid,25,115.0,70.94674058757033,156.96,83.93210589518173,13.04,13.624918348379193,27.08,47.434097440554304,1.7984405458089667,1.583525526557581,0.15594541910331383,0.20689416043192035,0.04576093294460641,0.024470001718711873,0.024349602190550542,0.009218241411442885,0.7085884650725943,0.14113684807115082,1.92,0.2712931993250107,80.17549453735352,5.632159255116364,20520.0,0.0
lock_index_middle_ring,max,25,75.84,51.069113953543386,112.4,56.10775347489864,9.6,8.255906976220118,19.72,30.636605556099063,1.2001949317738791,1.4368167832148357,0.11345029239766083,0.1731632830912657,0.03276967930029154,0.016357945619503975,0.033257256790164044,0.012960147309552993,0.6361152701669257,0.1309760443388231,2.0,0.0,80.37143895149231,6.342687601215403,20520.0,0.0
