joint_lock,aa_config,n_runs,qd_score,qd_score_std,total_successful_grasps,total_successful_grasps_std,total_robust_grasps,total_robust_grasps_std,all_robust_grasps_count,all_robust_grasps_count_std,success_rate,success_rate_std,robust_success_rate,robust_success_rate_std,success_archive_coverage,success_archive_coverage_std,diversity_knn,diversity_knn_std,avg_fitness,avg_fitness_std,max_fitness,max_fitness_std,runtime,runtime_std,n_evaluations,n_evaluations_std
none,rest,1,1555.0,0.0,3228.0,0.0,230.0,0.0,519.0,0.0,14.136633663366336,0.0,1.005940594059406,0.0,0.9411078717201167,0.0,0.01312016671794259,0.0,0.48172242874845106,0.0,2.0,0.0,318.1532120704651,0.0,50500.0,0.0
lock_middle_ring,mid,1,1505.0,0.0,2122.0,0.0,443.0,0.0,1046.0,0.0,7.1782178217821775,0.0,1.497029702970297,0.0,0.6186588921282798,0.0,0.013615105321345083,0.0,0.7092365692742696,0.0,2.0,0.0,284.27963304519653,0.0,50500.0,0.0
lock_ring_little,low,1,1213.0,0.0,2195.0,0.0,198.0,0.0,398.0,0.0,6.976237623762377,0.0,0.6277227722772277,0.0,0.6399416909620991,0.0,0.013663603415534676,0.0,0.5526195899772209,0.0,2.0,0.0,295.1550121307373,0.0,50500.0,0.0
lock_middle_ring,max,1,1157.0,0.0,2054.0,0.0,255.0,0.0,511.0,0.0,5.582178217821783,0.0,0.6910891089108911,0.0,0.5988338192419825,0.0,0.014224810984903424,0.0,0.5632911392405063,0.0,2.0,0.0,270.95661902427673,0.0,50500.0,0.0
lock_ring,max,1,787.0,0.0,2163.0,0.0,102.0,0.0,158.0,0.0,7.035643564356435,0.0,0.3306930693069307,0.0,0.6306122448979592,0.0,0.01382094616578204,0.0,0.36384650947757746,0.0,2.0,0.0,312.1868517398834,0.0,50500.0,0.0
lock_ring,low,1,531.0,0.0,1176.0,0.0,111.0,0.0,207.0,0.0,2.9128712871287132,0.0,0.27326732673267323,0.0,0.34285714285714286,0.0,0.014201201557410968,0.0,0.45153061224489793,0.0,2.0,0.0,305.4967761039734,0.0,50500.0,0.0
lock_middle_ring,rest,1,507.0,0.0,787.0,0.0,119.0,0.0,159.0,0.0,1.3663366336633664,0.0,0.20594059405940596,0.0,0.2294460641399417,0.0,0.015915573173562084,0.0,0.6442185514612452,0.0,2.0,0.0,282.5341799259186,0.0,50500.0,0.0
lock_index_ring_little,max,1,461.0,0.0,626.0,0.0,91.0,0.0,134.0,0.0,1.192079207920792,0.0,0.1722772277227723,0.0,0.1825072886297376,0.0,0.016558658016022083,0.0,0.7364217252396166,0.0,2.0,0.0,246.52909111976624,0.0,50500.0,0.0
lock_middle_little,rest,1,458.0,0.0,1078.0,0.0,91.0,0.0,124.0,0.0,2.118811881188119,0.0,0.17821782178217824,0.0,0.3142857142857143,0.0,0.015793051779600956,0.0,0.424860853432282,0.0,2.0,0.0,266.6164526939392,0.0,50500.0,0.0
lock_index_middle_little,default,1,386.0,0.0,614.0,0.0,56.0,0.0,81.0,0.0,1.0554455445544555,0.0,0.09504950495049505,0.0,0.17900874635568512,0.0,0.01635262991434456,0.0,0.6286644951140065,0.0,2.0,0.0,243.0653235912323,0.0,50500.0,0.0
lock_index_middle_little,rest,1,376.0,0.0,512.0,0.0,47.0,0.0,58.0,0.0,0.9603960396039604,0.0,0.08712871287128714,0.0,0.14927113702623906,0.0,0.016077115990531438,0.0,0.734375,0.0,2.0,0.0,243.53670358657837,0.0,50500.0,0.0
lock_index_little,max,1,373.0,0.0,620.0,0.0,84.0,0.0,163.0,0.0,1.1049504950495048,0.0,0.1485148514851485,0.0,0.18075801749271136,0.0,0.0167764236745997,0.0,0.6016129032258064,0.0,2.0,0.0,257.864545583725,0.0,50500.0,0.0
lock_middle_ring,default,1,372.0,0.0,789.0,0.0,58.0,0.0,72.0,0.0,1.3306930693069308,0.0,0.09702970297029703,0.0,0.23002915451895045,0.0,0.01609076070703627,0.0,0.4714828897338403,0.0,2.0,0.0,278.52777338027954,0.0,50500.0,0.0
lock_index_little,low,1,352.0,0.0,648.0,0.0,59.0,0.0,89.0,0.0,1.1306930693069306,0.0,0.100990099009901,0.0,0.18892128279883383,0.0,0.01611707746571775,0.0,0.5432098765432098,0.0,2.0,0.0,253.61498832702637,0.0,50500.0,0.0
lock_index_ring_little,default,1,341.0,0.0,659.0,0.0,46.0,0.0,60.0,0.0,1.0574257425742575,0.0,0.07326732673267326,0.0,0.19212827988338194,0.0,0.017096212892726836,0.0,0.5174506828528073,0.0,2.0,0.0,245.15398693084717,0.0,50500.0,0.0
lock_ring_little,rest,1,324.0,0.0,686.0,0.0,92.0,0.0,143.0,0.0,1.0495049504950495,0.0,0.14059405940594058,0.0,0.2,0.0,0.017713300468898983,0.0,0.47230320699708456,0.0,2.0,0.0,282.3071310520172,0.0,50500.0,0.0
none,default,1,320.0,0.0,758.0,0.0,65.0,0.0,100.0,0.0,1.297029702970297,0.0,0.11089108910891088,0.0,0.22099125364431488,0.0,0.016548558782810734,0.0,0.42216358839050133,0.0,2.0,0.0,265.2204875946045,0.0,50500.0,0.0
lock_little,default,1,318.0,0.0,766.0,0.0,54.0,0.0,65.0,0.0,1.306930693069307,0.0,0.0910891089108911,0.0,0.22332361516034985,0.0,0.016879546790069658,0.0,0.4151436031331593,0.0,2.0,0.0,296.8735785484314,0.0,50500.0,0.0
lock_index_ring_little,low,1,317.0,0.0,586.0,0.0,49.0,0.0,61.0,0.0,0.9485148514851485,0.0,0.07920792079207921,0.0,0.17084548104956268,0.0,0.01805357616361112,0.0,0.5409556313993175,0.0,2.0,0.0,244.90094447135925,0.0,50500.0,0.0
lock_index_little,mid,1,293.0,0.0,557.0,0.0,64.0,0.0,97.0,0.0,0.9722772277227723,0.0,0.11089108910891088,0.0,0.16239067055393586,0.0,0.017174125662509202,0.0,0.526032315978456,0.0,2.0,0.0,251.5144727230072,0.0,50500.0,0.0
lock_index_ring_little,mid,1,285.0,0.0,511.0,0.0,59.0,0.0,110.0,0.0,0.8415841584158417,0.0,0.09702970297029703,0.0,0.1489795918367347,0.0,0.0178037817649086,0.0,0.5577299412915852,0.0,2.0,0.0,245.74750781059265,0.0,50500.0,0.0
lock_index_middle_little,low,1,282.0,0.0,511.0,0.0,20.0,0.0,29.0,0.0,0.803960396039604,0.0,0.0297029702970297,0.0,0.1489795918367347,0.0,0.01667969388834046,0.0,0.5518590998043053,0.0,2.0,0.0,236.78700065612793,0.0,50500.0,0.0
lock_index_ring,low,1,281.0,0.0,735.0,0.0,47.0,0.0,67.0,0.0,1.4000000000000001,0.0,0.08910891089108912,0.0,0.2142857142857143,0.0,0.0159321205978086,0.0,0.38231292517006804,0.0,2.0,0.0,247.53020572662354,0.0,50500.0,0.0
lock_index_ring,mid,1,269.0,0.0,565.0,0.0,45.0,0.0,59.0,0.0,0.9683168316831683,0.0,0.07524752475247524,0.0,0.16472303206997085,0.0,0.017390976171883735,0.0,0.4761061946902655,0.0,2.0,0.0,248.72956228256226,0.0,50500.0,0.0
lock_index_little,rest,1,263.0,0.0,632.0,0.0,26.0,0.0,50.0,0.0,1.1267326732673266,0.0,0.04554455445544555,0.0,0.18425655976676386,0.0,0.016691937117992356,0.0,0.4161392405063291,0.0,2.0,0.0,251.52198386192322,0.0,50500.0,0.0
lock_middle,default,1,259.0,0.0,705.0,0.0,20.0,0.0,24.0,0.0,1.2277227722772277,0.0,0.03366336633663366,0.0,0.20553935860058312,0.0,0.016392401816703792,0.0,0.36737588652482267,0.0,2.0,0.0,261.4749138355255,0.0,50500.0,0.0
lock_ring,default,1,256.0,0.0,772.0,0.0,41.0,0.0,48.0,0.0,1.3762376237623763,0.0,0.07128712871287128,0.0,0.2250728862973761,0.0,0.016918441145839618,0.0,0.3316062176165803,0.0,2.0,0.0,282.6789057254791,0.0,50500.0,0.0
lock_ring_little,default,1,245.0,0.0,405.0,0.0,59.0,0.0,105.0,0.0,0.6435643564356436,0.0,0.09306930693069307,0.0,0.11807580174927114,0.0,0.01813711237618966,0.0,0.6049382716049383,0.0,2.0,0.0,281.8121225833893,0.0,50500.0,0.0
lock_index_ring,rest,1,244.0,0.0,635.0,0.0,39.0,0.0,54.0,0.0,1.1386138613861385,0.0,0.0693069306930693,0.0,0.18513119533527694,0.0,0.016044374585360958,0.0,0.384251968503937,0.0,2.0,0.0,248.77393579483032,0.0,50500.0,0.0
lock_index,low,1,240.0,0.0,568.0,0.0,64.0,0.0,101.0,0.0,1.003960396039604,0.0,0.11287128712871286,0.0,0.16559766763848396,0.0,0.017455682522396043,0.0,0.4225352112676056,0.0,2.0,0.0,252.5798192024231,0.0,50500.0,0.0
lock_index_middle,default,1,237.0,0.0,543.0,0.0,39.0,0.0,61.0,0.0,0.8752475247524754,0.0,0.061386138613861385,0.0,0.15830903790087464,0.0,0.016710531291375934,0.0,0.43646408839779005,0.0,2.0,0.0,244.29896783828735,0.0,50500.0,0.0
lock_index_middle_little,max,1,225.0,0.0,402.0,0.0,41.0,0.0,53.0,0.0,0.5841584158415841,0.0,0.0594059405940594,0.0,0.11720116618075803,0.0,0.017794415746624177,0.0,0.5597014925373134,0.0,2.0,0.0,238.6159906387329,0.0,50500.0,0.0
lock_middle,low,1,222.0,0.0,528.0,0.0,24.0,0.0,28.0,0.0,0.9128712871287128,0.0,0.039603960396039604,0.0,0.15393586005830903,0.0,0.017003429624907834,0.0,0.42045454545454547,0.0,2.0,0.0,261.93547201156616,0.0,50500.0,0.0
lock_index_ring,default,1,221.0,0.0,505.0,0.0,39.0,0.0,47.0,0.0,0.8673267326732674,0.0,0.06534653465346535,0.0,0.14723032069970846,0.0,0.01718331872968688,0.0,0.4376237623762376,0.0,2.0,0.0,254.01725912094116,0.0,50500.0,0.0
lock_index,mid,1,219.0,0.0,516.0,0.0,14.0,0.0,14.0,0.0,0.7960396039603961,0.0,0.019801980198019802,0.0,0.15043731778425656,0.0,0.01749715080843024,0.0,0.42441860465116277,0.0,2.0,0.0,249.1043791770935,0.0,50500.0,0.0
lock_index_middle,rest,1,217.0,0.0,354.0,0.0,56.0,0.0,84.0,0.0,0.5782178217821782,0.0,0.0910891089108911,0.0,0.10320699708454811,0.0,0.018307746880939422,0.0,0.6129943502824858,0.0,2.0,0.0,244.69098591804504,0.0,50500.0,0.0
lock_ring_little,mid,1,209.0,0.0,447.0,0.0,56.0,0.0,67.0,0.0,0.704950495049505,0.0,0.08712871287128714,0.0,0.1303206997084548,0.0,0.019492242969518285,0.0,0.46756152125279643,0.0,2.0,0.0,277.2932803630829,0.0,50500.0,0.0
lock_index_middle_ring,rest,1,203.0,0.0,286.0,0.0,34.0,0.0,49.0,0.0,0.4910891089108911,0.0,0.05742574257425742,0.0,0.08338192419825072,0.0,0.018384768075146284,0.0,0.7097902097902098,0.0,2.0,0.0,230.02596068382263,0.0,50500.0,0.0
none,mid,1,201.0,0.0,751.0,0.0,27.0,0.0,38.0,0.0,1.2356435643564356,0.0,0.04356435643564357,0.0,0.21895043731778424,0.0,0.017088511175284513,0.0,0.26764314247669774,0.0,2.0,0.0,288.99874567985535,0.0,50500.0,0.0
none,low,1,195.0,0.0,714.0,0.0,25.0,0.0,28.0,0.0,1.192079207920792,0.0,0.041584158415841586,0.0,0.20816326530612245,0.0,0.016417818675373334,0.0,0.27310924369747897,0.0,2.0,0.0,304.03186202049255,0.0,50500.0,0.0
lock_index,max,1,189.0,0.0,654.0,0.0,9.0,0.0,12.0,0.0,1.1287128712871286,0.0,0.01386138613861386,0.0,0.19067055393586005,0.0,0.016568318331959472,0.0,0.2889908256880734,0.0,2.0,0.0,251.08587050437927,0.0,50500.0,0.0
lock_index_ring_little,rest,1,184.0,0.0,490.0,0.0,14.0,0.0,15.0,0.0,0.7267326732673268,0.0,0.019801980198019802,0.0,0.14285714285714285,0.0,0.018453820274062283,0.0,0.37551020408163266,0.0,2.0,0.0,243.32321286201477,0.0,50500.0,0.0
lock_index_ring,max,1,176.0,0.0,373.0,0.0,28.0,0.0,32.0,0.0,0.5663366336633663,0.0,0.041584158415841586,0.0,0.10874635568513119,0.0,0.01918130627255911,0.0,0.4718498659517426,0.0,2.0,0.0,242.89474201202393,0.0,50500.0,0.0
lock_index_little,default,1,174.0,0.0,534.0,0.0,21.0,0.0,28.0,0.0,0.8534653465346536,0.0,0.031683168316831684,0.0,0.15568513119533528,0.0,0.017378127339884926,0.0,0.3258426966292135,0.0,2.0,0.0,251.28156328201294,0.0,50500.0,0.0
lock_index_middle,low,1,161.0,0.0,389.0,0.0,18.0,0.0,20.0,0.0,0.5821782178217821,0.0,0.025742574257425745,0.0,0.11341107871720116,0.0,0.01752229121000449,0.0,0.4138817480719794,0.0,2.0,0.0,240.4806935787201,0.0,50500.0,0.0
lock_index_middle,max,1,132.0,0.0,227.0,0.0,22.0,0.0,35.0,0.0,0.35841584158415846,0.0,0.03366336633663366,0.0,0.06618075801749271,0.0,0.01977193910471065,0.0,0.5814977973568282,0.0,2.0,0.0,240.0648558139801,0.0,50500.0,0.0
lock_index_middle_little,mid,1,122.0,0.0,204.0,0.0,6.0,0.0,7.0,0.0,0.299009900990099,0.0,0.007920792079207921,0.0,0.05947521865889213,0.0,0.01866459966616981,0.0,0.5980392156862745,0.0,2.0,0.0,237.50623297691345,0.0,50500.0,0.0
lock_index_middle,mid,1,117.0,0.0,236.0,0.0,22.0,0.0,25.0,0.0,0.3702970297029703,0.0,0.03366336633663366,0.0,0.06880466472303207,0.0,0.020158775429451135,0.0,0.4957627118644068,0.0,2.0,0.0,240.45228052139282,0.0,50500.0,0.0
lock_index,default,1,104.0,0.0,334.0,0.0,12.0,0.0,18.0,0.0,0.4891089108910891,0.0,0.015841584158415842,0.0,0.09737609329446063,0.0,0.019494654097546166,0.0,0.31137724550898205,0.0,2.0,0.0,249.8541121482849,0.0,50500.0,0.0
lock_index_middle_ring,default,1,72.0,0.0,202.0,0.0,6.0,0.0,9.0,0.0,0.29504950495049503,0.0,0.007920792079207921,0.0,0.058892128279883375,0.0,0.019389668388987574,0.0,0.3564356435643564,0.0,2.0,0.0,221.32934617996216,0.0,50500.0,0.0
lock_index_middle_ring,mid,1,67.0,0.0,201.0,0.0,2.0,0.0,2.0,0.0,0.2792079207920792,0.0,0.0019801980198019802,0.0,0.058600583090379015,0.0,0.019055433989504007,0.0,0.3333333333333333,0.0,2.0,0.0,265.3416528701782,0.0,50500.0,0.0
lock_index_middle_ring,max,1,42.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.13267326732673268,0.0,0.0,0.0,0.03440233236151603,0.0,0.023850226218120586,0.0,0.3559322033898305,0.0,1.0,0.0,288.7650525569916,0.0,50500.0,0.0
lock_index_middle_ring,low,1,37.0,0.0,123.0,0.0,2.0,0.0,2.0,0.0,0.1900990099009901,0.0,0.0019801980198019802,0.0,0.0358600583090379,0.0,0.027825996740162916,0.0,0.3008130081300813,0.0,2.0,0.0,254.88778972625732,0.0,50500.0,0.0
