joint_lock,aa_config,n_runs,qd_score,qd_score_std,total_successful_grasps,total_successful_grasps_std,total_robust_grasps,total_robust_grasps_std,all_robust_grasps_count,all_robust_grasps_count_std,success_rate,success_rate_std,robust_success_rate,robust_success_rate_std,success_archive_coverage,success_archive_coverage_std,diversity_knn,diversity_knn_std,avg_fitness,avg_fitness_std,max_fitness,max_fitness_std,runtime,runtime_std,n_evaluations,n_evaluations_std
lock_middle_ring_little,default,1,2492.0,0.0,3201.0,0.0,729.0,0.0,2390.0,0.0,16.405940594059405,0.0,3.7346534653465344,0.0,0.9332361516034985,0.0,0.01297638928373306,0.0,0.7785067166510465,0.0,2.0,0.0,314.2909996509552,0.0,50500.0,0.0
lock_middle_little,rest,1,2389.0,0.0,3381.0,0.0,499.0,0.0,1419.0,0.0,18.776237623762377,0.0,2.7702970297029705,0.0,0.9857142857142858,0.0,0.012814997852057891,0.0,0.7065956817509612,0.0,2.0,0.0,319.64936923980713,0.0,50500.0,0.0
none,default,1,2180.0,0.0,4190.0,0.0,410.0,0.0,1111.0,0.0,24.64752475247525,0.0,2.40990099009901,0.0,1.2215743440233235,0.0,0.012716480013799124,0.0,0.5202863961813843,0.0,2.0,0.0,346.59864044189453,0.0,50500.0,0.0
lock_ring,low,1,2177.0,0.0,3811.0,0.0,467.0,0.0,1094.0,0.0,19.51881188118812,0.0,2.39009900990099,0.0,1.1110787172011662,0.0,0.012879483294892633,0.0,0.571241144056678,0.0,2.0,0.0,323.8414969444275,0.0,50500.0,0.0
lock_ring_little,mid,1,1966.0,0.0,3661.0,0.0,436.0,0.0,1301.0,0.0,15.897029702970297,0.0,1.893069306930693,0.0,1.0673469387755101,0.0,0.013018465447579715,0.0,0.5370117454247474,0.0,2.0,0.0,321.52354311943054,0.0,50500.0,0.0
lock_middle,max,1,1873.0,0.0,3956.0,0.0,249.0,0.0,616.0,0.0,20.641584158415842,0.0,1.299009900990099,0.0,1.1533527696793004,0.0,0.01278825358030648,0.0,0.47345803842264916,0.0,2.0,0.0,307.67006397247314,0.0,50500.0,0.0
lock_middle_little,max,1,1792.0,0.0,3699.0,0.0,227.0,0.0,416.0,0.0,17.03762376237624,0.0,1.0455445544554456,0.0,1.0784256559766763,0.0,0.012977326644734666,0.0,0.48445525817788593,0.0,2.0,0.0,288.95528745651245,0.0,50500.0,0.0
lock_middle_ring,default,1,1736.0,0.0,2793.0,0.0,463.0,0.0,1548.0,0.0,11.41980198019802,0.0,1.893069306930693,0.0,0.8142857142857143,0.0,0.013237434775344914,0.0,0.6215538847117794,0.0,2.0,0.0,295.10120129585266,0.0,50500.0,0.0
none,mid,1,1549.0,0.0,2992.0,0.0,330.0,0.0,826.0,0.0,15.055445544554455,0.0,1.6594059405940595,0.0,0.8723032069970845,0.0,0.01307594357231985,0.0,0.5177139037433155,0.0,2.0,0.0,331.0926365852356,0.0,50500.0,0.0
lock_middle_ring,mid,1,1498.0,0.0,2142.0,0.0,430.0,0.0,1070.0,0.0,7.033663366336633,0.0,1.40990099009901,0.0,0.6244897959183674,0.0,0.013680263283381995,0.0,0.6993464052287581,0.0,2.0,0.0,275.6360082626343,0.0,50500.0,0.0
lock_little,max,1,1350.0,0.0,3012.0,0.0,222.0,0.0,462.0,0.0,12.297029702970297,0.0,0.9049504950495049,0.0,0.878134110787172,0.0,0.013117970178873926,0.0,0.448207171314741,0.0,2.0,0.0,304.6230549812317,0.0,50500.0,0.0
lock_middle_little,mid,1,1312.0,0.0,2399.0,0.0,274.0,0.0,775.0,0.0,9.445544554455445,0.0,1.077227722772277,0.0,0.6994169096209912,0.0,0.01347365331313752,0.0,0.5468945393914131,0.0,2.0,0.0,284.18903827667236,0.0,50500.0,0.0
none,low,1,1170.0,0.0,2915.0,0.0,187.0,0.0,394.0,0.0,13.316831683168317,0.0,0.8534653465346536,0.0,0.8498542274052479,0.0,0.013178788564792258,0.0,0.4013722126929674,0.0,2.0,0.0,343.91272592544556,0.0,50500.0,0.0
lock_ring_little,max,1,804.0,0.0,2030.0,0.0,195.0,0.0,390.0,0.0,5.4970297029702975,0.0,0.5267326732673268,0.0,0.5918367346938775,0.0,0.01432794629174709,0.0,0.3960591133004926,0.0,2.0,0.0,282.41718769073486,0.0,50500.0,0.0
lock_ring,mid,1,793.0,0.0,1770.0,0.0,214.0,0.0,456.0,0.0,5.677227722772278,0.0,0.6851485148514852,0.0,0.5160349854227406,0.0,0.013918767286693005,0.0,0.4480225988700565,0.0,2.0,0.0,290.14816904067993,0.0,50500.0,0.0
lock_middle_little,low,1,728.0,0.0,1173.0,0.0,141.0,0.0,300.0,0.0,2.9485148514851485,0.0,0.3524752475247525,0.0,0.3419825072886297,0.0,0.014784790535014277,0.0,0.6206308610400681,0.0,2.0,0.0,265.615690946579,0.0,50500.0,0.0
lock_little,default,1,651.0,0.0,1430.0,0.0,119.0,0.0,227.0,0.0,4.419801980198019,0.0,0.36633663366336633,0.0,0.41690962099125367,0.0,0.013937519343197846,0.0,0.4552447552447552,0.0,2.0,0.0,285.79017448425293,0.0,50500.0,0.0
lock_little,low,1,549.0,0.0,1219.0,0.0,92.0,0.0,149.0,0.0,2.722772277227723,0.0,0.20396039603960398,0.0,0.35539358600583093,0.0,0.015561891003632903,0.0,0.45036915504511893,0.0,2.0,0.0,276.94738483428955,0.0,50500.0,0.0
lock_ring,default,1,543.0,0.0,763.0,0.0,119.0,0.0,156.0,0.0,1.3603960396039605,0.0,0.2118811881188119,0.0,0.22244897959183674,0.0,0.015697955509500986,0.0,0.7116644823066841,0.0,2.0,0.0,278.6981043815613,0.0,50500.0,0.0
lock_index_ring_little,mid,1,486.0,0.0,733.0,0.0,85.0,0.0,162.0,0.0,1.4495049504950497,0.0,0.16633663366336635,0.0,0.21370262390670555,0.0,0.015067304868409242,0.0,0.6630286493860846,0.0,2.0,0.0,244.39239501953125,0.0,50500.0,0.0
lock_ring,rest,1,459.0,0.0,755.0,0.0,131.0,0.0,183.0,0.0,1.3188118811881189,0.0,0.2277227722772277,0.0,0.22011661807580177,0.0,0.016303977331390836,0.0,0.6079470198675496,0.0,2.0,0.0,280.1860144138336,0.0,50500.0,0.0
lock_middle_ring,low,1,448.0,0.0,742.0,0.0,130.0,0.0,187.0,0.0,1.3960396039603962,0.0,0.24356435643564356,0.0,0.2163265306122449,0.0,0.01631628047625706,0.0,0.6037735849056604,0.0,2.0,0.0,255.07432341575623,0.0,50500.0,0.0
lock_index,default,1,433.0,0.0,680.0,0.0,94.0,0.0,145.0,0.0,1.194059405940594,0.0,0.16435643564356436,0.0,0.19825072886297374,0.0,0.015878670564653967,0.0,0.6367647058823529,0.0,2.0,0.0,261.8810429573059,0.0,50500.0,0.0
lock_ring_little,default,1,354.0,0.0,635.0,0.0,96.0,0.0,140.0,0.0,1.1009900990099009,0.0,0.16633663366336635,0.0,0.18513119533527694,0.0,0.016022585718258417,0.0,0.5574803149606299,0.0,2.0,0.0,271.91972160339355,0.0,50500.0,0.0
lock_little,rest,1,344.0,0.0,690.0,0.0,82.0,0.0,144.0,0.0,1.1584158415841583,0.0,0.13663366336633662,0.0,0.2011661807580175,0.0,0.01724276804778026,0.0,0.4985507246376812,0.0,2.0,0.0,277.89539885520935,0.0,50500.0,0.0
lock_ring_little,rest,1,341.0,0.0,688.0,0.0,91.0,0.0,149.0,0.0,1.205940594059406,0.0,0.15841584158415842,0.0,0.20058309037900876,0.0,0.01690390816716735,0.0,0.4956395348837209,0.0,2.0,0.0,274.26440167427063,0.0,50500.0,0.0
lock_index_ring,default,1,340.0,0.0,539.0,0.0,49.0,0.0,60.0,0.0,0.9029702970297029,0.0,0.08118811881188119,0.0,0.15714285714285714,0.0,0.016330788942807536,0.0,0.6307977736549165,0.0,2.0,0.0,248.0728714466095,0.0,50500.0,0.0
lock_index_ring,max,1,329.0,0.0,613.0,0.0,69.0,0.0,110.0,0.0,1.0158415841584159,0.0,0.11287128712871286,0.0,0.17871720116618076,0.0,0.016642223299144346,0.0,0.5367047308319739,0.0,2.0,0.0,245.40806317329407,0.0,50500.0,0.0
lock_middle,low,1,327.0,0.0,791.0,0.0,67.0,0.0,102.0,0.0,1.3485148514851486,0.0,0.11287128712871286,0.0,0.23061224489795917,0.0,0.01686813698021297,0.0,0.4134007585335019,0.0,2.0,0.0,261.9437816143036,0.0,50500.0,0.0
lock_index_middle_little,low,1,325.0,0.0,548.0,0.0,37.0,0.0,47.0,0.0,0.9188118811881187,0.0,0.061386138613861385,0.0,0.1597667638483965,0.0,0.016572733631859064,0.0,0.593065693430657,0.0,2.0,0.0,236.14919066429138,0.0,50500.0,0.0
lock_middle_little,default,1,324.0,0.0,814.0,0.0,49.0,0.0,56.0,0.0,1.2118811881188118,0.0,0.07128712871287128,0.0,0.23731778425655978,0.0,0.01734449321691922,0.0,0.39803439803439805,0.0,2.0,0.0,257.5288643836975,0.0,50500.0,0.0
lock_ring,max,1,322.0,0.0,799.0,0.0,75.0,0.0,100.0,0.0,1.312871287128713,0.0,0.12277227722772277,0.0,0.23294460641399417,0.0,0.017018549276431462,0.0,0.4030037546933667,0.0,2.0,0.0,273.8232316970825,0.0,50500.0,0.0
lock_index_middle_little,rest,1,299.0,0.0,422.0,0.0,53.0,0.0,71.0,0.0,0.8376237623762377,0.0,0.10495049504950496,0.0,0.12303206997084548,0.0,0.016682156950597327,0.0,0.7085308056872038,0.0,2.0,0.0,236.68532252311707,0.0,50500.0,0.0
lock_index_ring_little,rest,1,290.0,0.0,483.0,0.0,43.0,0.0,57.0,0.0,0.7683168316831683,0.0,0.06732673267326732,0.0,0.14081632653061224,0.0,0.017115894334001572,0.0,0.6004140786749482,0.0,2.0,0.0,243.7071554660797,0.0,50500.0,0.0
lock_middle,mid,1,290.0,0.0,629.0,0.0,41.0,0.0,64.0,0.0,1.0653465346534654,0.0,0.0693069306930693,0.0,0.18338192419825072,0.0,0.017371293195302076,0.0,0.4610492845786963,0.0,2.0,0.0,258.76914501190186,0.0,50500.0,0.0
lock_index,rest,1,286.0,0.0,631.0,0.0,40.0,0.0,76.0,0.0,1.1326732673267326,0.0,0.07128712871287128,0.0,0.18396501457725947,0.0,0.016688231661554146,0.0,0.4532488114104596,0.0,2.0,0.0,259.91648745536804,0.0,50500.0,0.0
lock_index_little,max,1,274.0,0.0,668.0,0.0,57.0,0.0,88.0,0.0,1.1801980198019801,0.0,0.09900990099009901,0.0,0.19475218658892127,0.0,0.016904797513455815,0.0,0.4101796407185629,0.0,2.0,0.0,245.81589317321777,0.0,50500.0,0.0
lock_index_ring_little,default,1,269.0,0.0,503.0,0.0,35.0,0.0,62.0,0.0,0.9108910891089108,0.0,0.061386138613861385,0.0,0.1466472303206997,0.0,0.017158426337296456,0.0,0.5347912524850894,0.0,2.0,0.0,246.0716094970703,0.0,50500.0,0.0
lock_index_ring_little,low,1,268.0,0.0,594.0,0.0,24.0,0.0,25.0,0.0,0.9722772277227723,0.0,0.03762376237623762,0.0,0.17317784256559765,0.0,0.01689873063004273,0.0,0.4511784511784512,0.0,2.0,0.0,241.0628960132599,0.0,50500.0,0.0
lock_index,mid,1,256.0,0.0,618.0,0.0,68.0,0.0,142.0,0.0,1.3326732673267327,0.0,0.14653465346534653,0.0,0.18017492711370264,0.0,0.0160467656536096,0.0,0.41423948220064727,0.0,2.0,0.0,258.3267333507538,0.0,50500.0,0.0
lock_index_middle,mid,1,246.0,0.0,435.0,0.0,33.0,0.0,41.0,0.0,0.7425742574257426,0.0,0.05544554455445544,0.0,0.1268221574344023,0.0,0.016622234808613582,0.0,0.5655172413793104,0.0,2.0,0.0,240.84952569007874,0.0,50500.0,0.0
lock_index_ring,low,1,235.0,0.0,442.0,0.0,45.0,0.0,87.0,0.0,0.6732673267326733,0.0,0.06732673267326732,0.0,0.12886297376093295,0.0,0.018783067655010928,0.0,0.5316742081447964,0.0,2.0,0.0,244.54238867759705,0.0,50500.0,0.0
lock_index_middle,rest,1,220.0,0.0,387.0,0.0,11.0,0.0,12.0,0.0,0.6,0.0,0.015841584158415842,0.0,0.11282798833819244,0.0,0.015972220128663527,0.0,0.5684754521963824,0.0,2.0,0.0,239.06466031074524,0.0,50500.0,0.0
lock_middle,default,1,219.0,0.0,573.0,0.0,25.0,0.0,28.0,0.0,0.887128712871287,0.0,0.03762376237623762,0.0,0.16705539358600582,0.0,0.017730075899893605,0.0,0.38219895287958117,0.0,2.0,0.0,261.76763820648193,0.0,50500.0,0.0
lock_index_little,default,1,218.0,0.0,593.0,0.0,41.0,0.0,56.0,0.0,0.9069306930693068,0.0,0.061386138613861385,0.0,0.1728862973760933,0.0,0.018278691617460856,0.0,0.3676222596964587,0.0,2.0,0.0,249.39958596229553,0.0,50500.0,0.0
lock_index,max,1,218.0,0.0,578.0,0.0,48.0,0.0,57.0,0.0,1.0475247524752476,0.0,0.08514851485148515,0.0,0.16851311953352768,0.0,0.01697777794740902,0.0,0.3771626297577855,0.0,2.0,0.0,255.0618860721588,0.0,50500.0,0.0
lock_index_middle_little,default,1,215.0,0.0,361.0,0.0,29.0,0.0,47.0,0.0,0.6198019801980198,0.0,0.04950495049504951,0.0,0.10524781341107871,0.0,0.017050219025649176,0.0,0.5955678670360111,0.0,2.0,0.0,235.19927430152893,0.0,50500.0,0.0
lock_index_little,mid,1,210.0,0.0,460.0,0.0,43.0,0.0,62.0,0.0,0.8316831683168318,0.0,0.07722772277227723,0.0,0.13411078717201166,0.0,0.016847084495745665,0.0,0.45652173913043476,0.0,2.0,0.0,244.48910856246948,0.0,50500.0,0.0
lock_index_little,low,1,208.0,0.0,366.0,0.0,48.0,0.0,82.0,0.0,0.5782178217821782,0.0,0.07524752475247524,0.0,0.1067055393586006,0.0,0.018035935012458558,0.0,0.5683060109289617,0.0,2.0,0.0,245.84472179412842,0.0,50500.0,0.0
lock_index_little,rest,1,204.0,0.0,544.0,0.0,14.0,0.0,23.0,0.0,0.8792079207920791,0.0,0.021782178217821784,0.0,0.15860058309037903,0.0,0.01692833231720313,0.0,0.375,0.0,2.0,0.0,246.88557982444763,0.0,50500.0,0.0
lock_index_ring,rest,1,201.0,0.0,603.0,0.0,21.0,0.0,24.0,0.0,0.9425742574257425,0.0,0.031683168316831684,0.0,0.17580174927113704,0.0,0.017004922058633243,0.0,0.3333333333333333,0.0,2.0,0.0,244.33718085289001,0.0,50500.0,0.0
lock_index_middle_little,mid,1,187.0,0.0,261.0,0.0,47.0,0.0,54.0,0.0,0.4,0.0,0.07128712871287128,0.0,0.0760932944606414,0.0,0.019822368442045178,0.0,0.7164750957854407,0.0,2.0,0.0,235.09817385673523,0.0,50500.0,0.0
lock_index_middle,default,1,178.0,0.0,423.0,0.0,10.0,0.0,17.0,0.0,0.8,0.0,0.01782178217821782,0.0,0.12332361516034986,0.0,0.01646062894426116,0.0,0.42080378250591016,0.0,2.0,0.0,237.94485545158386,0.0,50500.0,0.0
lock_middle,rest,1,174.0,0.0,460.0,0.0,32.0,0.0,39.0,0.0,0.7702970297029703,0.0,0.05346534653465347,0.0,0.13411078717201166,0.0,0.01736374967748823,0.0,0.3782608695652174,0.0,2.0,0.0,260.65029430389404,0.0,50500.0,0.0
lock_index_middle,low,1,170.0,0.0,411.0,0.0,30.0,0.0,37.0,0.0,0.601980198019802,0.0,0.04356435643564357,0.0,0.11982507288629737,0.0,0.019353823701349335,0.0,0.41362530413625304,0.0,2.0,0.0,237.86812090873718,0.0,50500.0,0.0
lock_index_ring,mid,1,169.0,0.0,585.0,0.0,4.0,0.0,4.0,0.0,1.081188118811881,0.0,0.005940594059405941,0.0,0.17055393586005832,0.0,0.015939362238793987,0.0,0.28888888888888886,0.0,2.0,0.0,242.89814972877502,0.0,50500.0,0.0
lock_index_ring_little,max,1,140.0,0.0,343.0,0.0,30.0,0.0,40.0,0.0,0.5326732673267327,0.0,0.04554455445544555,0.0,0.1,0.0,0.01852225405718873,0.0,0.40816326530612246,0.0,2.0,0.0,238.80106282234192,0.0,50500.0,0.0
lock_index,low,1,125.0,0.0,500.0,0.0,7.0,0.0,7.0,0.0,0.7702970297029703,0.0,0.009900990099009901,0.0,0.1457725947521866,0.0,0.01746836947085319,0.0,0.25,0.0,2.0,0.0,254.9462115764618,0.0,50500.0,0.0
lock_index_middle_ring,max,1,121.0,0.0,164.0,0.0,16.0,0.0,31.0,0.0,0.29306930693069305,0.0,0.02772277227722772,0.0,0.047813411078717206,0.0,0.017761129652684164,0.0,0.7378048780487805,0.0,2.0,0.0,214.33045744895935,0.0,50500.0,0.0
lock_index_middle_ring,rest,1,115.0,0.0,272.0,0.0,15.0,0.0,15.0,0.0,0.4,0.0,0.021782178217821784,0.0,0.07930029154518951,0.0,0.01753800594169454,0.0,0.4227941176470588,0.0,2.0,0.0,217.7194230556488,0.0,50500.0,0.0
lock_index_middle_ring,default,1,99.0,0.0,182.0,0.0,7.0,0.0,7.0,0.0,0.20792079207920794,0.0,0.007920792079207921,0.0,0.053061224489795916,0.0,0.020943754093880183,0.0,0.5439560439560439,0.0,2.0,0.0,214.64798259735107,0.0,50500.0,0.0
lock_index_middle,max,1,95.0,0.0,296.0,0.0,13.0,0.0,17.0,0.0,0.42772277227722777,0.0,0.01782178217821782,0.0,0.08629737609329446,0.0,0.019732148020356798,0.0,0.32094594594594594,0.0,2.0,0.0,238.45035576820374,0.0,50500.0,0.0
lock_index_middle_ring,mid,1,81.0,0.0,211.0,0.0,4.0,0.0,4.0,0.0,0.33663366336633666,0.0,0.005940594059405941,0.0,0.06151603498542274,0.0,0.019339328559890012,0.0,0.38388625592417064,0.0,2.0,0.0,219.52658677101135,0.0,50500.0,0.0
lock_index_middle_little,max,1,69.0,0.0,182.0,0.0,7.0,0.0,10.0,0.0,0.2633663366336634,0.0,0.009900990099009901,0.0,0.053061224489795916,0.0,0.022615401258861252,0.0,0.3791208791208791,0.0,2.0,0.0,231.97051334381104,0.0,50500.0,0.0
lock_index_middle_ring,low,1,62.0,0.0,214.0,0.0,1.0,0.0,1.0,0.0,0.3089108910891089,0.0,0.0,0.0,0.062390670553935865,0.0,0.018771484313750874,0.0,0.2897196261682243,0.0,2.0,0.0,214.84275341033936,0.0,50500.0,0.0
