joint_lock,aa_config,n_runs,qd_score,qd_score_std,total_successful_grasps,total_successful_grasps_std,total_robust_grasps,total_robust_grasps_std,all_robust_grasps_count,all_robust_grasps_count_std,success_rate,success_rate_std,robust_success_rate,robust_success_rate_std,success_archive_coverage,success_archive_coverage_std,diversity_knn,diversity_knn_std,avg_fitness,avg_fitness_std,max_fitness,max_fitness_std,runtime,runtime_std,n_evaluations,n_evaluations_std
none,rest,1,1699.0,0.0,1490.0,0.0,598.0,0.0,6703.0,0.0,25.074074074074076,0.0,10.061728395061728,0.0,0.43440233236151604,0.0,0.013822247671954288,0.0,1.140268456375839,0.0,2.0,0.0,608.7482330799103,0.0,40500.0,0.0
lock_middle_ring_little,low,1,1565.0,0.0,1257.0,0.0,636.0,0.0,4405.0,0.0,14.528395061728395,0.0,7.3506172839506165,0.0,0.3664723032069971,0.0,0.01422106362979586,0.0,1.2450278440731901,0.0,2.0,0.0,405.60013604164124,0.0,40500.0,0.0
lock_middle_ring_little,default,1,1451.0,0.0,1140.0,0.0,560.0,0.0,5602.0,0.0,18.822222222222223,0.0,9.244444444444444,0.0,0.3323615160349854,0.0,0.013859876868176274,0.0,1.2728070175438597,0.0,2.0,0.0,422.5084481239319,0.0,40500.0,0.0
lock_middle_ring_little,max,1,1393.0,0.0,1482.0,0.0,336.0,0.0,2534.0,0.0,19.8,0.0,4.488888888888889,0.0,0.43206997084548104,0.0,0.014064477494740862,0.0,0.9399460188933874,0.0,2.0,0.0,434.709557056427,0.0,40500.0,0.0
lock_middle_ring_little,rest,1,1323.0,0.0,1028.0,0.0,477.0,0.0,6323.0,0.0,20.42962962962963,0.0,9.479012345679012,0.0,0.29970845481049563,0.0,0.013994566416586002,0.0,1.2869649805447472,0.0,2.0,0.0,476.74770998954773,0.0,40500.0,0.0
lock_middle_ring_little,mid,1,1223.0,0.0,1186.0,0.0,400.0,0.0,2890.0,0.0,12.214814814814815,0.0,4.118518518518519,0.0,0.3457725947521866,0.0,0.0143211566989659,0.0,1.0311973018549747,0.0,2.0,0.0,382.1302399635315,0.0,40500.0,0.0
none,low,1,968.0,0.0,1023.0,0.0,313.0,0.0,6574.0,0.0,27.00246913580247,0.0,8.261728395061727,0.0,0.29825072886297377,0.0,0.013466206681433408,0.0,0.946236559139785,0.0,2.0,0.0,634.5428009033203,0.0,40500.0,0.0
none,mid,1,744.0,0.0,1064.0,0.0,166.0,0.0,1196.0,0.0,9.14567901234568,0.0,1.4246913580246914,0.0,0.31020408163265306,0.0,0.014863349160270517,0.0,0.6992481203007519,0.0,2.0,0.0,420.8804302215576,0.0,40500.0,0.0
none,max,1,680.0,0.0,929.0,0.0,173.0,0.0,1632.0,0.0,11.54567901234568,0.0,2.148148148148148,0.0,0.2708454810495627,0.0,0.014545979253236517,0.0,0.7319698600645855,0.0,2.0,0.0,446.18972420692444,0.0,40500.0,0.0
none,default,1,588.0,0.0,730.0,0.0,164.0,0.0,1348.0,0.0,8.271604938271606,0.0,1.85679012345679,0.0,0.21282798833819244,0.0,0.015751857117650255,0.0,0.8054794520547945,0.0,2.0,0.0,368.62028217315674,0.0,40500.0,0.0
